,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_km,Time_Differece_in_minutes
4095,28.0,4.3,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,32,10.705559922396557,15.0
4096,25.0,4.9,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,19,19.61916749330441,5.0
4097,34.0,3.8,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Urban,35,19.76171176132034,10.0
4098,22.0,4.6,Windy,Medium,1,Meal,scooter,0.0,No,Metropolitian,26,6.122094799492641,5.0
4099,34.0,4.6,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,25,3.11620371432348,5.0
4100,39.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,1.5439633056549569,5.0
4101,37.0,5.0,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,16,1.5580766213086716,10.0
4102,34.0,4.7,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,14,9.316238098535406,15.0
4103,39.0,4.9,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21,3.116253656338934,15.0
4104,23.0,4.6,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,14,3.025279772423236,5.0
4105,33.0,4.8,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,26,7.7194548466544495,10.0
4106,27.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,43,14.15280068944862,5.0
4107,25.0,4.9,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Urban,25,9.177805335295872,10.0
4108,30.0,4.9,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,4.681855267708646,5.0
4109,28.0,4.7,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,15,7.573406195224182,10.0
4110,37.0,4.8,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,18,1.5323511358881128,-564.99999998
4111,29.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,33,13.787603106955784,10.0
4112,22.0,4.6,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,27,16.381598593369365,1155.00000002
4113,28.0,4.7,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,19,12.07428194576936,10.0
4114,37.0,4.6,Windy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,41,13.830131455506187,5.0
4115,21.0,4.9,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,13,7.564859910416516,5.0
4117,24.0,4.9,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,20,19.36253000107492,5.0
4118,35.0,5.0,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,27,13.403654333869842,10.0
4119,24.0,4.7,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16,16.659890497111146,5.0
4120,36.0,4.2,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,30,1.5526813140972442,15.0
4121,29.0,4.6,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Urban,25,17.074879617078196,5.0
4122,29.0,4.9,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,4.717601092054723,15.0
4123,24.0,4.8,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,11,8.940047176804278,-1025.0
4124,39.0,4.8,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,22,6.208989450210038,757.49999998
4125,27.0,4.9,Sunny,High,1,Snack,motorcycle,1.0,No,Metropolitian,18,6.217689735000026,15.0
4126,30.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41,12.434585525064866,15.0
4127,39.0,4.3,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,37,13.621484759967666,15.0
4128,27.0,4.7,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,15,10.427225702895106,10.0
4129,29.0,4.4,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,20,3.1162228846223834,10.0
4130,21.0,4.3,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,32,6.1288740968464825,15.0
4132,25.0,4.7,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,22,7.762500242365753,1102.49999998
4133,28.0,4.9,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,27,6.050033592458703,5.0
4134,38.0,4.8,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,19,7.762556904358444,15.0
4135,20.0,4.9,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,10,10.56440966596996,5.0
4136,39.0,4.4,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,36,7.450285845946469,10.0
4137,22.0,4.7,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,7.562950099273998,5.0
4138,31.0,4.7,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,23,20.830884959532995,10.0
4139,30.0,4.3,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,7.6608956642418224,-1375.0
4140,27.0,5.0,Fog,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,34,16.659917302375398,10.0
4141,36.0,4.3,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,1.5203013368536653,5.0
4142,27.0,4.7,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,25,19.975808791439345,-60.0
4143,38.0,4.7,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,26,4.537922749289298,-1307.50000002
4144,34.0,4.2,Windy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,41,19.627072559592865,10.0
4145,24.0,4.8,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,27,9.435201537430714,10.0
4146,26.0,5.0,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,16,3.0407893988053885,5.0
4147,32.0,4.3,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,37,16.821912713961545,5.0
4148,23.0,4.8,Windy,High,2,Drinks,scooter,1.0,No,Urban,18,1.536842088254878,5.0
4149,37.0,4.1,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,33,13.612451541411556,15.0
4150,23.0,5.0,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,13,1.5580833985948437,15.0
4151,36.0,4.4,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Urban,31,7.790125828454116,5.0
4152,35.0,4.5,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,19.61916749330441,10.0
4153,28.0,4.9,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17,10.86586608780909,10.0
4154,36.0,4.6,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,34,7.761839422154042,-1135.00000002
4155,24.0,4.9,Windy,Low,1,Meal,scooter,0.0,No,Urban,10,3.104402431477901,-627.50000002
4156,25.0,4.3,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,32,11.917779612813971,10.0
4157,33.0,4.4,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,27,1.5147885720051273,5.0
4158,39.0,4.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,35,10.587145367062044,10.0
4160,20.0,4.8,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,27,12.464528059716372,15.0
4161,22.0,4.7,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,19,6.120938502923837,5.0
4162,32.0,4.9,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,21,1.5545440228107197,642.50000002
4163,29.0,4.7,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,29,12.46426668801362,-60.0
4165,31.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,7.562272055565832,10.0
4166,22.0,4.9,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,26,6.118471180690497,-914.99999998
4167,31.0,4.6,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Urban,29,4.717601092054723,15.0
4168,23.0,4.9,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,11,9.175193844437826,5.0
4169,32.0,5.0,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,27,1.4899271643865588,-685.0
4170,33.0,4.7,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,18,4.663493139918665,5.0
4171,23.0,4.8,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Urban,21,12.25501434480783,5.0
4172,39.0,4.8,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,29,9.435201537430714,10.0
4174,31.0,4.1,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,33,7.646414103068861,1165.00000002
4175,38.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Urban,32,7.448970151933079,15.0
4176,33.0,4.9,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,30,12.074255310176673,5.0
4178,37.0,4.6,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,26,13.9707596607468,5.0
4179,38.0,4.7,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,3.10533227339685,584.99999998
4180,37.0,4.5,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,31,10.641436955070953,5.0
4181,32.0,4.7,Windy,Jam,0,Snack,motorcycle,2.0,No,Urban,41,12.257021346006622,5.0
4182,32.0,4.9,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28,12.07439552568561,15.0
4183,38.0,4.6,Cloudy,Medium,2,Drinks,scooter,1.0,No,Urban,15,9.087965501261484,15.0
4184,25.0,4.9,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,29,6.29013467763468,15.0
4185,28.0,4.0,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,32,9.074331008326515,5.0
4186,36.0,4.7,Windy,Medium,1,Snack,scooter,0.0,No,Urban,28,8.938588654178497,-1020.0
4187,21.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,19.886444745109216,15.0
4188,21.0,4.6,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,27,14.021726512881596,1332.50000002
4189,37.0,4.4,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,32,7.649724402449684,15.0
4190,33.0,4.7,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,17,12.419848147906494,15.0
4191,30.0,4.7,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,25,6.29013467763468,10.0
4192,35.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,40,16.63859018321037,10.0
4193,32.0,4.9,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,23,12.236790662986138,15.0
4194,31.0,4.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,39,7.772096240718493,1102.49999998
4195,37.0,4.6,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,30,1.4898458841183333,5.0
4196,38.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,44,10.881199561003374,10.0
4197,33.0,4.9,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,26,3.145067434621583,-675.0
4198,31.0,4.5,Fog,Low,2,Drinks,motorcycle,1.0,No,Urban,34,10.711185800959656,15.0
4199,36.0,4.6,Windy,High,2,Meal,motorcycle,1.0,No,Metropolitian,25,3.0527440237725187,15.0
4200,28.0,4.6,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,24,7.862668167410368,15.0
4201,31.0,4.8,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,16,4.596951629499114,10.0
4202,35.0,4.7,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,30,13.682164589270348,15.0
4203,29.0,4.9,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,10.586910515510665,10.0
4204,31.0,4.1,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,35,14.15280068944862,5.0
4205,28.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,10.868240116750805,-1375.0
4206,28.0,4.3,Fog,Medium,2,Buffet,scooter,2.0,No,Metropolitian,33,12.209917964427529,5.0
4207,35.0,4.8,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,6.037614687084906,5.0
4208,21.0,4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,30,12.435302723482724,15.0
4209,33.0,4.6,Sunny,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,18,12.116939023592712,5.0
4210,39.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,6.20880395990009,5.0
4211,23.0,5.0,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,20,6.29013467763468,15.0
4212,29.0,4.7,Sandstorms,High,1,Snack,motorcycle,0.0,No,Urban,16,1.5527001583674398,15.0
4213,23.0,4.7,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Urban,10,7.660951720810249,10.0
4214,20.0,4.5,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,12.161642370389036,15.0
4215,21.0,5.0,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,10,13.40588385177958,10.0
4216,39.0,5.0,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,9.177683834695673,15.0
4217,30.0,4.7,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,29,4.561223681551846,10.0
4218,25.0,4.1,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,19.36338289365832,5.0
4219,35.0,4.9,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,7.448560816474598,1332.50000002
4220,34.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,20,13.973206773137711,5.0
4221,23.0,4.9,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,16,7.60180033473793,5.0
4222,29.0,4.8,Windy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,1.5203573134022046,15.0
4224,29.0,4.5,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,15,19.659373527443684,10.0
4225,21.0,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32,4.6741517745550425,10.0
4226,36.0,4.8,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,37,12.257619701209578,15.0
4227,23.0,4.7,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,26,6.119692285951988,15.0
4228,25.0,4.6,Sunny,Medium,1,Buffet,scooter,0.0,No,Urban,17,19.34361316327686,10.0
4230,29.0,4.8,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,19,3.073660615290314,-622.50000002
4231,28.0,4.5,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,25,12.233239995053252,1212.5
4232,21.0,4.7,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,20,16.38446703586394,10.0
4233,34.0,4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,7.651064458530381,5.0
4234,30.0,4.8,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,4.681791331017202,10.0
4235,31.0,4.6,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,21,7.547357671334388,1327.50000002
4236,29.0,4.7,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Urban,15,9.074836683459717,5.0
4237,27.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,15,3.059363454723932,-507.5
4238,39.0,4.2,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,4.528570754218756,5.0
4239,27.0,5.0,Windy,High,2,Drinks,scooter,1.0,No,Metropolitian,20,3.040649953439472,15.0
4240,22.0,4.2,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,39,13.392708074822348,5.0
4241,32.0,4.1,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,39,19.915135664660596,5.0
4242,25.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,20,12.417487520918897,5.0
4243,20.0,4.9,Sandstorms,High,1,Snack,motorcycle,0.0,No,Metropolitian,21,3.1053699758611546,5.0
4244,28.0,4.6,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,27,20.206226468830582,15.0
4245,21.0,4.8,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,13,10.906414500350794,15.0
4246,30.0,4.6,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,35,17.137879924186517,1097.49999998
4247,23.0,4.7,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,20,13.97317756157655,5.0
4248,31.0,4.4,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,38,17.078665498349437,5.0
4249,23.0,4.4,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,36,12.4850577375179,10.0
4250,33.0,4.8,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,3.0643606844471907,5.0
4251,33.0,4.8,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,22,9.313691518325752,1327.50000002
4252,31.0,3.8,Sandstorms,Jam,2,Snack,scooter,2.0,No,Metropolitian,35,11.937144739026929,10.0
4253,31.0,4.6,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,19,6.209485128886319,934.99999998
4254,22.0,4.5,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11,1.5367312329664098,5.0
4255,33.0,5.0,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,23,13.9718816833163,10.0
4256,33.0,4.7,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,37,17.074256778794595,10.0
4257,33.0,4.8,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,30,10.485887497043208,15.0
4258,24.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Urban,25,9.08801379933047,10.0
4259,20.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15,1.5606630381436275,15.0
4260,35.0,5.0,Fog,Jam,1,Drinks,scooter,2.0,No,Metropolitian,37,16.660097204546265,15.0
4261,26.0,4.9,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,23,4.674644234401863,10.0
4262,35.0,4.4,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,37,3.01871690507141,5.0
4263,39.0,4.8,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,22,6.117673772819904,15.0
4264,24.0,4.9,Stormy,High,0,Snack,motorcycle,0.0,No,Metropolitian,30,6.040034059163726,810.00000002
4265,25.0,4.9,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,46,16.83409066322075,10.0
4266,27.0,5.0,Sandstorms,Jam,2,Buffet,motorcycle,0.0,No,Urban,21,4.656983638230308,-1140.00000002
4267,23.0,4.8,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,16.851371030914212,15.0
4268,26.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,27,4.596576884051942,5.0
4269,27.0,4.9,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,14,9.316091864517963,15.0
4270,24.0,4.7,Sunny,Medium,1,Buffet,scooter,0.0,No,Urban,10,7.761284984440735,-1020.0
4271,24.0,4.2,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,33,10.428102699087152,15.0
4272,34.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,4.53754359959467,-1197.5
4273,29.0,4.7,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,20,5.958963420481106,5.0
4274,35.0,4.2,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,35,4.596877706640377,5.0
4275,26.0,4.8,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,13,9.181146899051038,15.0
4276,36.0,4.6,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,24,7.862668167410368,15.0
4277,36.0,4.6,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,17,1.572533729286321,10.0
4278,29.0,4.7,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,38,13.78666969363518,1102.49999998
4279,23.0,4.8,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,21,12.421242442902573,5.0
4280,29.0,4.9,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,15,4.674393132741051,5.0
4281,26.0,4.7,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,1.5580865162468949,-512.5
4282,34.0,4.9,Windy,Medium,2,Snack,scooter,0.0,No,Urban,23,17.07353769061412,5.0
4283,35.0,4.5,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,15,4.656788095044164,5.0
4284,29.0,4.8,Stormy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11,1.5527001583674398,15.0
4285,32.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,4.596666925181527,5.0
4286,32.0,4.0,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,9.193093962702912,15.0
4287,27.0,4.4,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,39,10.427668815941242,10.0
4289,31.0,4.7,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,16,11.719960263754546,-60.0
4291,39.0,4.6,Cloudy,Jam,2,Snack,motorcycle,1.0,Yes,Semi-Urban,47,16.818368923732613,-1249.99999998
4292,23.0,4.8,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Urban,12,3.104632093351237,-569.99999998
4293,39.0,4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,7.762635434587253,-1259.99999998
4294,32.0,4.7,Sunny,Jam,2,Snack,scooter,1.0,No,Urban,16,11.916705005077658,15.0
4295,25.0,4.6,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,16,7.682703792667339,15.0
4296,21.0,4.9,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,16,20.20779793335816,15.0
4297,37.0,5.0,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32,8.940047176804278,15.0
4298,30.0,4.9,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,10.865882927764757,15.0
4299,26.0,4.9,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,23,13.390975771120049,5.0
4300,38.0,4.9,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,16,9.075521306663484,5.0
4301,27.0,4.1,Cloudy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,32,20.85246594803466,5.0
4302,33.0,4.6,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Urban,40,14.021819246588828,10.0
4303,27.0,4.6,Cloudy,Jam,2,Buffet,scooter,0.0,Yes,Metropolitian,43,16.851875921653388,15.0
4304,37.0,3.7,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,33,13.735754037289178,5.0
4305,37.0,4.9,Sunny,Low,1,Meal,scooter,0.0,No,Urban,16,7.683355299930933,15.0
4306,39.0,4.6,Cloudy,Medium,1,Buffet,motorcycle,2.0,No,Metropolitian,39,10.485698499568803,-1077.49999998
4307,27.0,4.6,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,28,19.91703823583007,1107.49999998
4308,21.0,5.0,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11,3.018226484999601,10.0
4309,32.0,3.8,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,40,10.880887117732282,15.0
4310,37.0,4.9,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,21,3.029559739500528,15.0
4311,38.0,4.6,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,29,7.772430463816821,5.0
4312,32.0,4.7,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,48,19.76105000353896,5.0
4313,33.0,3.9,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,37,17.29786575291325,-1370.0
4314,29.0,4.7,Sunny,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,12,4.587980157997101,5.0
4315,21.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,10.756955716295083,1040.0
4316,25.0,5.0,Cloudy,High,0,Snack,motorcycle,1.0,No,Urban,26,1.5367187556842812,15.0
4317,34.0,4.7,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,12.463883024166655,10.0
4318,34.0,5.0,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,4.56126563284071,10.0
4319,35.0,4.2,Windy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,38,17.078934089494954,15.0
4320,37.0,4.7,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,29,14.15280068944862,15.0
4321,34.0,4.6,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,27,4.5877613789702085,15.0
4322,39.0,4.9,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,10.683789736660016,-1370.0
4323,33.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,22,13.767318777064409,-1317.50000002
4324,21.0,5.0,Fog,Low,2,Meal,scooter,1.0,No,Urban,24,12.293502674441411,5.0
4325,39.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,20,3.145067434621583,-569.99999998
4326,20.0,4.5,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,12,7.790401360105752,10.0
4327,29.0,5.0,Fog,Low,2,Drinks,electric_scooter,1.0,No,Urban,17,3.025061641856169,522.5
4328,39.0,4.9,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,9.19151681625338,10.0
4330,35.0,4.9,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,10.865409153294229,5.0
4331,24.0,4.8,Windy,High,1,Meal,scooter,0.0,No,Urban,18,5.860427380964598,5.0
4332,35.0,3.7,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,34,13.184499403668973,-60.0
4333,20.0,4.9,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,17,9.074486316335918,10.0
4334,23.0,4.4,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,33,12.162115936702182,10.0
4335,26.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,13.76397722442764,5.0
4336,22.0,4.9,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,38,6.23280716086554,15.0
4337,24.0,4.6,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,12,9.192119121311745,5.0
4338,38.0,4.8,Fog,Jam,1,Meal,scooter,1.0,No,Urban,25,9.31344992616066,10.0
4340,26.0,4.8,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,11,4.717601092054723,10.0
4341,32.0,4.4,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,3.024996343510784,5.0
4342,29.0,5.0,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,15,13.61385032584042,5.0
4343,32.0,4.6,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,24,11.007734763744615,15.0
